anchor_id,positive_id,negative_id
CircleBaseV2_003043577,eccDNABase_000815975,eccDNABase_000535978
eccDNABase_000531053,CircleBaseV2_002990665,CircleBaseV2_000032518
CircleBaseV2_000052462,eccDNABase_000678842,eccDNABase_000012355
eccDNABase_000015351,eccDNABase_000817641,eccDNABase_000787595
eccDNABase_000010645,eccDNABase_000002604,CircleBaseV2_000046215
CircleBaseV2_003066925,eccDNABase_000614451,CircleBaseV2_003008698
eccDNABase_000874442,eccDNABase_000893753,CircleBaseV2_002844731
CircleBaseV2_003054394,eccDNABase_000537377,CircleBaseV2_002882587
eccDNABase_000912345,eccDNABase_000874442,CircleBaseV2_003039207
CircleBaseV2_002798550,CircleBaseV2_002830351,eccDNABase_000011073
CircleBaseV2_003022350,eccDNABase_000535976,CircleBaseV2_002852061
CircleBaseV2_000058550,eccDNABase_000701423,eccDNABase_000013380
CircleBaseV2_002902225,CircleBaseV2_002894574,eccDNABase_000002782
eccDNABase_000788647,CircleBaseV2_002808704,CircleBaseV2_003054445
CircleBaseV2_003035526,eccDNABase_000819501,eccDNABase_000454730
eccDNABase_000441988,eccDNABase_000246087,CircleBaseV2_002825123
eccDNABase_000088294,eccDNABase_000015247,CircleBaseV2_002861644
eccDNABase_000098962,CircleBaseV2_003055107,CircleBaseV2_002865467
CircleBaseV2_003055255,eccDNABase_000002551,eccDNABase_000824998
eccDNABase_000873561,eccDNABase_000009470,eccDNABase_000680575
eccDNABase_000598185,eccDNABase_000650654,CircleBaseV2_000005717
CircleBaseV2_002848025,eccDNABase_000454135,CircleBaseV2_002908868
CircleBaseV2_003043309,CircleBaseV2_002896392,eccDNABase_000537375
CircleBaseV2_000026143,CircleBaseV2_002866229,eccDNABase_000002201
CircleBaseV2_002888224,eccDNABase_000628062,eccDNABase_000530990
CircleBaseV2_000056175,CircleBaseV2_002795196,eccDNABase_000438818
eccDNABase_000670359,eccDNABase_000613190,eccDNABase_000016275
eccDNABase_000740845,eccDNABase_000646250,eccDNABase_000538298
eccDNABase_000638390,eccDNABase_000758739,eccDNABase_000012202
CircleBaseV2_000021044,CircleBaseV2_002841206,eccDNABase_000462010
CircleBaseV2_002834886,CircleBaseV2_002865640,eccDNABase_000015367
CircleBaseV2_000038584,eccDNABase_000601467,eccDNABase_000311646
eccDNABase_000533381,eccDNABase_000873581,CircleBaseV2_003046719
eccDNABase_000015879,eccDNABase_000446477,eccDNABase_000590288
eccDNABase_000439277,CircleBaseV2_001812405,CircleBaseV2_002822748
eccDNABase_000010011,eccDNABase_000008359,eccDNABase_000593823
eccDNABase_000538690,eccDNABase_000535976,CircleBaseV2_002788002
eccDNABase_000798517,CircleBaseV2_002806507,eccDNABase_000455472
eccDNABase_000798143,CircleBaseV2_002785235,eccDNABase_000009339
eccDNABase_000016221,eccDNABase_000022505,CircleBaseV2_002883809
CircleBaseV2_002806618,eccDNABase_000800940,eccDNABase_000013810
eccDNABase_000726107,CircleBaseV2_003068542,CircleBaseV2_002862859
eccDNABase_000012410,eccDNABase_000016169,CircleBaseV2_000059121
eccDNABase_000903970,eccDNABase_000791223,eccDNABase_000537392
eccDNABase_000892469,eccDNABase_000531434,CircleBaseV2_002887473
eccDNABase_000684462,eccDNABase_000627521,eccDNABase_000010605
eccDNABase_000578945,eccDNABase_000898519,eccDNABase_000448051
eccDNABase_000873553,eccDNABase_000010920,eccDNABase_000841078
eccDNABase_000530460,CircleBaseV2_003054364,CircleBaseV2_000011041
eccDNABase_000439457,eccDNABase_000530147,eccDNABase_000890487
CircleBaseV2_003055255,eccDNABase_000443506,eccDNABase_000640123
eccDNABase_000874443,eccDNABase_000530795,CircleBaseV2_002846192
eccDNABase_000641914,CircleBaseV2_002794481,CircleBaseV2_002927817
eccDNABase_000706873,CircleBaseV2_002861427,eccDNABase_000755118
eccDNABase_000741439,eccDNABase_000530415,eccDNABase_000819707
CircleBaseV2_002853740,eccDNABase_000697030,eccDNABase_000751540
CircleBaseV2_002877898,CircleBaseV2_003041768,eccDNABase_000014937
eccDNABase_000650514,eccDNABase_000646557,eccDNABase_000181209
eccDNABase_000912347,eccDNABase_000874444,eccDNABase_000788202
CircleBaseV2_003054446,CircleBaseV2_002949132,eccDNABase_000606381
eccDNABase_000801115,eccDNABase_000674832,eccDNABase_000523846
CircleBaseV2_002888149,eccDNABase_000822375,eccDNABase_000010643
eccDNABase_000708974,CircleBaseV2_002790789,eccDNABase_000561462
eccDNABase_000010007,eccDNABase_000009448,CircleBaseV2_002873680
eccDNABase_000002194,eccDNABase_000013755,eccDNABase_000604630
CircleBaseV2_002900522,eccDNABase_000715012,eccDNABase_000530527
CircleBaseV2_000034715,CircleBaseV2_002813554,CircleBaseV2_003067334
eccDNABase_000455464,CircleBaseV2_003000036,CircleBaseV2_000014239
eccDNABase_000014398,eccDNABase_000772960,eccDNABase_000626532
eccDNABase_000845082,CircleBaseV2_003044899,CircleBaseV2_002921712
eccDNABase_000912195,eccDNABase_000016203,eccDNABase_000618667
CircleBaseV2_000005793,eccDNABase_000700532,eccDNABase_000531136
eccDNABase_000013235,CircleBaseV2_003054444,CircleBaseV2_000058455
CircleBaseV2_000018299,eccDNABase_000666461,eccDNABase_000002212
CircleBaseV2_002843277,eccDNABase_000687660,eccDNABase_000512383
CircleBaseV2_002771068,CircleBaseV2_003070362,CircleBaseV2_003054698
eccDNABase_000530437,eccDNABase_000570025,CircleBaseV2_003029664
CircleBaseV2_002859044,CircleBaseV2_000038888,CircleBaseV2_003054732
eccDNABase_000805530,eccDNABase_000621131,CircleBaseV2_000004447
eccDNABase_000692322,eccDNABase_000827857,CircleBaseV2_003055256
eccDNABase_000615481,CircleBaseV2_002819346,CircleBaseV2_003023042
CircleBaseV2_003028299,CircleBaseV2_002760394,eccDNABase_000535978
CircleBaseV2_002877158,eccDNABase_000605619,CircleBaseV2_003015405
eccDNABase_000912813,eccDNABase_000537297,eccDNABase_000626713
eccDNABase_000622194,eccDNABase_000844862,CircleBaseV2_003068514
eccDNABase_000912267,eccDNABase_000436648,eccDNABase_000605840
eccDNABase_000874443,CircleBaseV2_003054435,eccDNABase_000706613
eccDNABase_000535976,eccDNABase_000886790,eccDNABase_000646439
eccDNABase_000874443,eccDNABase_000443486,eccDNABase_000576544
eccDNABase_000575307,eccDNABase_000600255,eccDNABase_000443496
eccDNABase_000519269,eccDNABase_000012919,CircleBaseV2_002885094
eccDNABase_000830704,eccDNABase_000589266,eccDNABase_000539181
eccDNABase_000874606,eccDNABase_000147631,eccDNABase_000655762
eccDNABase_000604816,CircleBaseV2_002871915,eccDNABase_000530435
eccDNABase_000664145,CircleBaseV2_002840520,eccDNABase_000002222
eccDNABase_000522209,eccDNABase_000757140,CircleBaseV2_002837589
eccDNABase_000874443,eccDNABase_000013428,eccDNABase_000666974
eccDNABase_000011220,eccDNABase_000438985,CircleBaseV2_000057091
CircleBaseV2_003016460,eccDNABase_000014299,eccDNABase_000627169
eccDNABase_000583196,eccDNABase_000829784,eccDNABase_000535976
eccDNABase_000012939,eccDNABase_000874270,eccDNABase_000793882
CircleBaseV2_002853033,eccDNABase_000845168,CircleBaseV2_000014942
eccDNABase_000447395,eccDNABase_000002238,CircleBaseV2_000061012
eccDNABase_000808621,CircleBaseV2_003040728,eccDNABase_000002273
CircleBaseV2_003023041,eccDNABase_000439757,eccDNABase_000806834
eccDNABase_000522377,eccDNABase_000012834,eccDNABase_000606803
eccDNABase_000691890,eccDNABase_000585786,eccDNABase_000031695
eccDNABase_000873594,CircleBaseV2_003068933,eccDNABase_000578639
eccDNABase_000656454,eccDNABase_000804998,eccDNABase_000082350
CircleBaseV2_003021276,eccDNABase_000015351,eccDNABase_000632276
eccDNABase_000526094,eccDNABase_000106140,eccDNABase_000691414
eccDNABase_000100959,eccDNABase_000010505,eccDNABase_000836753
eccDNABase_000015984,eccDNABase_000439734,eccDNABase_000799105
eccDNABase_000794081,eccDNABase_000800580,eccDNABase_000528736
CircleBaseV2_000025271,eccDNABase_000699025,CircleBaseV2_003054446
CircleBaseV2_003030788,CircleBaseV2_003033931,eccDNABase_000530418
CircleBaseV2_003068920,CircleBaseV2_000038070,eccDNABase_000622839
eccDNABase_000606677,CircleBaseV2_000022906,eccDNABase_000530907
eccDNABase_000530373,eccDNABase_000011220,CircleBaseV2_000007284
eccDNABase_000010968,CircleBaseV2_003054447,CircleBaseV2_002769213
eccDNABase_000012848,eccDNABase_000015351,eccDNABase_000695478
eccDNABase_000873583,eccDNABase_000439623,eccDNABase_000669613
eccDNABase_000012135,eccDNABase_000015216,eccDNABase_000799321
eccDNABase_000530835,eccDNABase_000530602,eccDNABase_000825198
eccDNABase_000539371,CircleBaseV2_000014611,eccDNABase_000444894
eccDNABase_000874443,eccDNABase_000439600,CircleBaseV2_002790749
CircleBaseV2_003026650,CircleBaseV2_002846709,CircleBaseV2_003055412
eccDNABase_000010020,eccDNABase_000539319,CircleBaseV2_002870368
CircleBaseV2_000010072,CircleBaseV2_003023039,eccDNABase_000594469
eccDNABase_000704704,eccDNABase_000643101,eccDNABase_000537392
CircleBaseV2_002818969,eccDNABase_000705517,eccDNABase_000442011
eccDNABase_000012216,eccDNABase_000011473,CircleBaseV2_002795609
eccDNABase_000446623,eccDNABase_000015879,CircleBaseV2_003029030
eccDNABase_000685886,eccDNABase_000669876,eccDNABase_000451462
CircleBaseV2_003054449,eccDNABase_000496352,eccDNABase_000909686
eccDNABase_000530521,eccDNABase_000015114,CircleBaseV2_003031808
eccDNABase_000015247,eccDNABase_000014302,CircleBaseV2_002771774
eccDNABase_000892924,eccDNABase_000315989,eccDNABase_000793628
CircleBaseV2_000009452,eccDNABase_000605249,eccDNABase_000438696
eccDNABase_000599182,CircleBaseV2_002901473,CircleBaseV2_003054444
eccDNABase_000013406,eccDNABase_000138472,CircleBaseV2_000035731
eccDNABase_000874601,eccDNABase_000873556,CircleBaseV2_002803700
eccDNABase_000451477,eccDNABase_000438732,CircleBaseV2_003033902
CircleBaseV2_000023447,eccDNABase_000537371,CircleBaseV2_002845731
eccDNABase_000817676,CircleBaseV2_002902021,eccDNABase_000013241
eccDNABase_000752836,eccDNABase_000013755,eccDNABase_000660620
eccDNABase_000009571,eccDNABase_000438671,eccDNABase_000710280
CircleBaseV2_000034962,CircleBaseV2_002854295,CircleBaseV2_000062643
CircleBaseV2_002890470,eccDNABase_000629362,CircleBaseV2_002085248
CircleBaseV2_002793691,CircleBaseV2_000048473,eccDNABase_000014976
eccDNABase_000676681,eccDNABase_000802742,eccDNABase_000874444
CircleBaseV2_002773283,eccDNABase_000821694,eccDNABase_000572565
CircleBaseV2_000056539,CircleBaseV2_002851229,eccDNABase_000873542
CircleBaseV2_003033631,eccDNABase_000812837,eccDNABase_000041436
eccDNABase_000712645,eccDNABase_000651579,eccDNABase_000011445
eccDNABase_000530453,eccDNABase_000002032,CircleBaseV2_002777279
eccDNABase_000530393,eccDNABase_000020614,eccDNABase_000620895
CircleBaseV2_002847641,eccDNABase_000633483,eccDNABase_000015351
eccDNABase_000595994,CircleBaseV2_002787687,eccDNABase_000015550
CircleBaseV2_002786647,CircleBaseV2_000039505,eccDNABase_000015879
eccDNABase_000530472,CircleBaseV2_003023042,eccDNABase_000607739
CircleBaseV2_000038126,eccDNABase_000438818,eccDNABase_000689094
CircleBaseV2_002788076,eccDNABase_000650513,eccDNABase_000200061
eccDNABase_000761714,CircleBaseV2_000021004,eccDNABase_000455476
CircleBaseV2_002841848,CircleBaseV2_002785979,eccDNABase_000912385
eccDNABase_000896660,eccDNABase_000793185,eccDNABase_000013659
eccDNABase_000009992,eccDNABase_000016142,CircleBaseV2_000062066
eccDNABase_000451432,eccDNABase_000886781,CircleBaseV2_002847517
eccDNABase_000789000,CircleBaseV2_000002878,eccDNABase_000012857
CircleBaseV2_003055254,CircleBaseV2_003068296,eccDNABase_000608028
CircleBaseV2_002832243,eccDNABase_000705093,eccDNABase_000439721
eccDNABase_000640292,CircleBaseV2_000032077,eccDNABase_000746457
eccDNABase_000632612,eccDNABase_000842015,eccDNABase_000014398
CircleBaseV2_003054413,eccDNABase_000011534,CircleBaseV2_002781675
eccDNABase_000439973,eccDNABase_000523802,CircleBaseV2_000015917
eccDNABase_000804572,eccDNABase_000781748,eccDNABase_000442101
eccDNABase_000107062,eccDNABase_000016036,CircleBaseV2_002885815
eccDNABase_000887741,CircleBaseV2_000018699,eccDNABase_000687014
CircleBaseV2_002890585,CircleBaseV2_002852007,eccDNABase_000535978
CircleBaseV2_003055256,eccDNABase_000011265,CircleBaseV2_000060919
CircleBaseV2_000008226,eccDNABase_000578591,CircleBaseV2_003055255
CircleBaseV2_002846823,CircleBaseV2_003048640,eccDNABase_000004389
eccDNABase_000009993,eccDNABase_000530975,CircleBaseV2_000024085
eccDNABase_000535976,eccDNABase_000539127,eccDNABase_000635888
eccDNABase_000666879,CircleBaseV2_000051479,eccDNABase_000012544
eccDNABase_000015349,eccDNABase_000015167,eccDNABase_000789988
eccDNABase_000824863,CircleBaseV2_002773677,eccDNABase_000010984
eccDNABase_000893698,eccDNABase_000015619,CircleBaseV2_000059315
CircleBaseV2_003008335,CircleBaseV2_003054445,eccDNABase_000716591
CircleBaseV2_003034638,eccDNABase_000664639,eccDNABase_000436648
CircleBaseV2_003054446,eccDNABase_000010015,eccDNABase_000829462
eccDNABase_000818641,eccDNABase_000827580,CircleBaseV2_000038928
eccDNABase_000782041,eccDNABase_000616617,eccDNABase_000011960
eccDNABase_000530435,eccDNABase_000012458,eccDNABase_000611749
eccDNABase_000016221,eccDNABase_000013846,eccDNABase_000706616
eccDNABase_000001967,CircleBaseV2_003004156,eccDNABase_000668450
eccDNABase_000694027,eccDNABase_000809405,eccDNABase_000887635
eccDNABase_000741404,CircleBaseV2_002912444,eccDNABase_000595255
CircleBaseV2_003068910,eccDNABase_000774784,CircleBaseV2_003048292
CircleBaseV2_002818004,eccDNABase_000793472,eccDNABase_000014320
CircleBaseV2_002766137,CircleBaseV2_002821644,eccDNABase_000010505
eccDNABase_000555688,CircleBaseV2_003055113,eccDNABase_000797953
CircleBaseV2_002990675,eccDNABase_000015351,CircleBaseV2_002827971
CircleBaseV2_000055008,eccDNABase_000001744,eccDNABase_000707781
eccDNABase_000839482,eccDNABase_000715693,eccDNABase_000485089
eccDNABase_000651098,CircleBaseV2_000052506,eccDNABase_000016130
eccDNABase_000013726,eccDNABase_000057289,CircleBaseV2_002889225
eccDNABase_000785833,CircleBaseV2_003055778,eccDNABase_000530582
eccDNABase_000569842,eccDNABase_000875865,eccDNABase_000796212
eccDNABase_000010605,CircleBaseV2_000001959,eccDNABase_000790394
CircleBaseV2_003044302,eccDNABase_000793088,eccDNABase_000887193
eccDNABase_000584591,CircleBaseV2_002847736,eccDNABase_000530540
eccDNABase_000438703,eccDNABase_000008800,eccDNABase_000840429
eccDNABase_000441949,CircleBaseV2_002994253,CircleBaseV2_002759501
eccDNABase_000016239,eccDNABase_000510386,CircleBaseV2_003034397
CircleBaseV2_003055255,eccDNABase_000002429,CircleBaseV2_003036426
CircleBaseV2_002775897,CircleBaseV2_002852923,eccDNABase_000011476
eccDNABase_000449048,eccDNABase_000451368,eccDNABase_000451839
eccDNABase_000015266,eccDNABase_000517603,CircleBaseV2_002819529
CircleBaseV2_000046338,eccDNABase_000353647,eccDNABase_000795578
eccDNABase_000537386,eccDNABase_000007608,CircleBaseV2_002795209
eccDNABase_000013755,eccDNABase_000530453,CircleBaseV2_002855561
CircleBaseV2_000024171,eccDNABase_000581924,CircleBaseV2_002990666
eccDNABase_000436648,eccDNABase_000438702,eccDNABase_000889855
eccDNABase_000537365,eccDNABase_000119433,eccDNABase_000906646
CircleBaseV2_003055229,CircleBaseV2_003054434,eccDNABase_000796386
eccDNABase_000442186,eccDNABase_000537380,eccDNABase_000575446
CircleBaseV2_003023041,eccDNABase_000122573,eccDNABase_000801293
eccDNABase_000008459,eccDNABase_000893156,CircleBaseV2_003034236
CircleBaseV2_000037780,eccDNABase_000827671,eccDNABase_000537365
CircleBaseV2_002898742,eccDNABase_000688313,eccDNABase_000009215
eccDNABase_000912917,eccDNABase_000571075,CircleBaseV2_000027070
eccDNABase_000810949,CircleBaseV2_002801920,eccDNABase_000016001
CircleBaseV2_000029539,CircleBaseV2_002798847,eccDNABase_000874443
CircleBaseV2_002780803,CircleBaseV2_000017912,eccDNABase_000443511
eccDNABase_000012384,eccDNABase_000439085,CircleBaseV2_000022969
eccDNABase_000313185,CircleBaseV2_003055254,eccDNABase_000582708
eccDNABase_000812870,eccDNABase_000600632,eccDNABase_000439817
eccDNABase_000442218,eccDNABase_000525020,eccDNABase_000578575
CircleBaseV2_000038048,eccDNABase_000431349,eccDNABase_000678768
eccDNABase_000010016,eccDNABase_000436672,eccDNABase_000838935
CircleBaseV2_002860763,eccDNABase_000597371,eccDNABase_000569107
eccDNABase_000514612,eccDNABase_000010014,eccDNABase_000799420
eccDNABase_000013425,eccDNABase_000446386,CircleBaseV2_003031773
eccDNABase_000441932,CircleBaseV2_003023038,CircleBaseV2_002817042
CircleBaseV2_002901164,eccDNABase_000708989,eccDNABase_000892555
eccDNABase_000503513,eccDNABase_000011133,eccDNABase_000795137
CircleBaseV2_002834555,eccDNABase_000666053,eccDNABase_000010834
eccDNABase_000809406,eccDNABase_000707614,CircleBaseV2_003054445
eccDNABase_000386258,eccDNABase_000010806,eccDNABase_000710126
eccDNABase_000051792,CircleBaseV2_002993429,CircleBaseV2_002837626
eccDNABase_000530487,eccDNABase_000015643,eccDNABase_000910586
eccDNABase_000537153,eccDNABase_000012395,CircleBaseV2_002845589
CircleBaseV2_002888653,CircleBaseV2_002887965,eccDNABase_000571849
eccDNABase_000015978,eccDNABase_000009238,eccDNABase_000725366
eccDNABase_000441958,eccDNABase_000570020,CircleBaseV2_002825575
eccDNABase_000012379,eccDNABase_000015415,eccDNABase_000804233
eccDNABase_000311888,eccDNABase_000015401,CircleBaseV2_002768715
CircleBaseV2_003055254,CircleBaseV2_003023042,eccDNABase_000802299
eccDNABase_000451438,eccDNABase_000011670,CircleBaseV2_002900290
CircleBaseV2_002782971,eccDNABase_000839519,eccDNABase_000538457
eccDNABase_000007236,eccDNABase_000535976,CircleBaseV2_003047317
eccDNABase_000455474,eccDNABase_000530942,CircleBaseV2_000024774
CircleBaseV2_003055580,eccDNABase_000886685,eccDNABase_000009989
eccDNABase_000909131,eccDNABase_000906780,eccDNABase_000537372
eccDNABase_000539405,CircleBaseV2_003055254,CircleBaseV2_002862395
CircleBaseV2_000035861,CircleBaseV2_002794910,eccDNABase_000530253
eccDNABase_000537392,CircleBaseV2_000026077,eccDNABase_000626802
eccDNABase_000631001,CircleBaseV2_003035368,eccDNABase_000012392
eccDNABase_000114981,eccDNABase_000893207,eccDNABase_000800890
CircleBaseV2_002838912,eccDNABase_000653455,eccDNABase_000570424
CircleBaseV2_002867884,eccDNABase_000625332,eccDNABase_000557864
CircleBaseV2_000015314,CircleBaseV2_003067334,CircleBaseV2_002894895
CircleBaseV2_002844155,eccDNABase_000660819,eccDNABase_000455446
CircleBaseV2_002872463,eccDNABase_000829386,eccDNABase_000516078
CircleBaseV2_003034940,eccDNABase_000616928,eccDNABase_000439916
eccDNABase_000445297,CircleBaseV2_002868030,eccDNABase_000010011
eccDNABase_000887736,CircleBaseV2_003068859,eccDNABase_000838710
CircleBaseV2_002777359,eccDNABase_000841148,eccDNABase_000888156
eccDNABase_000825848,CircleBaseV2_003038627,eccDNABase_000013013
eccDNABase_000013726,eccDNABase_000013241,CircleBaseV2_002881268
eccDNABase_000791710,CircleBaseV2_002823208,eccDNABase_000535976
CircleBaseV2_000022888,eccDNABase_000874444,eccDNABase_000639457
CircleBaseV2_003015534,eccDNABase_000441954,eccDNABase_000445644
eccDNABase_000716566,CircleBaseV2_002865851,eccDNABase_000515125
eccDNABase_000709727,CircleBaseV2_002772852,eccDNABase_000010645
eccDNABase_000828118,eccDNABase_000698585,eccDNABase_000016303
CircleBaseV2_003048966,CircleBaseV2_003043253,eccDNABase_000893254
eccDNABase_000436781,eccDNABase_000874579,eccDNABase_000703419
eccDNABase_000498255,eccDNABase_000443479,eccDNABase_000834672
CircleBaseV2_002961195,eccDNABase_000874444,eccDNABase_000835015
eccDNABase_000623556,eccDNABase_000718011,eccDNABase_000009991
eccDNABase_000780046,eccDNABase_000565392,CircleBaseV2_000054199
CircleBaseV2_000017386,eccDNABase_000002193,eccDNABase_000702048
eccDNABase_000436672,eccDNABase_000121055,eccDNABase_000840141
