id,label,disease
eccDNABase_000584924,0,Healthy
CircleBaseV2_002995845,1,Stomach
eccDNABase_000439016,1,Sarcoma
eccDNABase_000833080,0,Healthy
eccDNABase_000448921,1,Colon cancer
eccDNABase_000577672,0,Healthy
eccDNABase_000874428,1,Glioblastoma
eccDNABase_000673243,0,Healthy
eccDNABase_000714883,0,Healthy
eccDNABase_000665438,0,Healthy
CircleBaseV2_002861059,0,Healthy
CircleBaseV2_003031016,0,Healthy
eccDNABase_000490398,1,Hiv infectious disease
eccDNABase_000509090,1,Leukemia
eccDNABase_000663400,0,Healthy
CircleBaseV2_003054374,1,Systemic lupus erythematosus
CircleBaseV2_002894994,0,Healthy
eccDNABase_000354203,1,Ovarian cancer
eccDNABase_000531328,1,Melanoma
eccDNABase_000671118,0,Healthy
eccDNABase_000664295,0,Healthy
CircleBaseV2_000376156,1,Gastric cancer
eccDNABase_000663691,0,Healthy
eccDNABase_000688053,0,Healthy
eccDNABase_000802649,0,Healthy
eccDNABase_000811640,0,Healthy
CircleBaseV2_002786726,0,Healthy
CircleBaseV2_002871892,0,Healthy
eccDNABase_000830339,0,Healthy
eccDNABase_000893134,1,Colorectal adenoma
CircleBaseV2_002840442,0,Healthy
eccDNABase_000796153,0,Healthy
eccDNABase_000354897,1,Prostate cancer
eccDNABase_000618402,0,Healthy
CircleBaseV2_003067832,1,Dilated cardiomyopathy
CircleBaseV2_002791660,0,Healthy
eccDNABase_000657703,0,Healthy
CircleBaseV2_002838017,0,Healthy
eccDNABase_000095601,1,Cervical adenocarcinoma
CircleBaseV2_003070409,0,Healthy
eccDNABase_000836391,0,Healthy
eccDNABase_000451439,1,Liver cancer
CircleBaseV2_002482437,1,Gastric cancer
CircleBaseV2_002891936,0,Healthy
eccDNABase_000617060,0,Healthy
eccDNABase_000206986,1,Prostate cancer
CircleBaseV2_002829628,0,Healthy
eccDNABase_000829525,0,Healthy
eccDNABase_000763128,1,Multiple diseases
eccDNABase_000521481,1,Leukemia
eccDNABase_000539250,1,Coronary artery disease
eccDNABase_000754445,1,Multiple diseases
eccDNABase_000651475,0,Healthy
CircleBaseV2_000059690,0,Healthy
CircleBaseV2_003055070,1,Glioblastoma cancer
CircleBaseV2_002826099,0,Healthy
CircleBaseV2_002863539,0,Healthy
CircleBaseV2_002861439,0,Healthy
eccDNABase_000892721,1,Colorectal adenoma
eccDNABase_000721616,1,Multiple diseases
eccDNABase_000047966,1,Cervical adenocarcinoma
eccDNABase_000691942,0,Healthy
CircleBaseV2_002832663,0,Healthy
CircleBaseV2_002858799,0,Healthy
CircleBaseV2_002779978,0,Healthy
eccDNABase_000121901,1,Cervical adenocarcinoma
eccDNABase_000704630,0,Healthy
CircleBaseV2_002768926,0,Healthy
eccDNABase_000698631,0,Healthy
eccDNABase_000527165,1,Leukemia
CircleBaseV2_003040084,0,Healthy
eccDNABase_000447051,1,Colon cancer
eccDNABase_000537272,1,Chordoma
eccDNABase_000588770,0,Healthy
eccDNABase_000133753,1,Prostate cancer
eccDNABase_000012327,1,Head and neck cancer
CircleBaseV2_003033733,0,Healthy
eccDNABase_000661953,0,Healthy
CircleBaseV2_002962979,1,Colorectal cancer
eccDNABase_000007705,1,Hypopharynx cancer
CircleBaseV2_000057468,1,Hypopharyngeal squamous cell carcinoma
CircleBaseV2_002962304,1,Colorectal cancer
CircleBaseV2_003055073,1,Glioblastoma cancer
CircleBaseV2_002870315,0,Healthy
eccDNABase_000560483,1,Stomach cancer
eccDNABase_000590542,0,Healthy
CircleBaseV2_002806191,0,Healthy
eccDNABase_000469240,1,Hiv infectious disease
CircleBaseV2_002797793,0,Healthy
eccDNABase_000015825,1,Lung adenocarcinoma
eccDNABase_000874577,1,Breast cancer
eccDNABase_000530934,1,Neuroblastoma
eccDNABase_000828883,0,Healthy
CircleBaseV2_003041037,0,Healthy
eccDNABase_000624339,0,Healthy
eccDNABase_000001604,1,Chronic kidney disease
eccDNABase_000913361,1,Fetal growth restriction
CircleBaseV2_000012560,1,Cataract
eccDNABase_000814748,0,Healthy
eccDNABase_000903158,0,Healthy
eccDNABase_000660792,0,Healthy
CircleBaseV2_002824278,0,Healthy
eccDNABase_000510330,1,Leukemia
CircleBaseV2_002822897,0,Healthy
eccDNABase_000837090,0,Healthy
eccDNABase_000791755,0,Healthy
CircleBaseV2_002816741,0,Healthy
eccDNABase_000892609,1,Colorectal adenoma
eccDNABase_000837759,0,Healthy
CircleBaseV2_002863889,0,Healthy
eccDNABase_000718798,0,Healthy
eccDNABase_000000550,1,Chronic kidney disease
eccDNABase_000615935,0,Healthy
eccDNABase_000001552,1,Chronic kidney disease
CircleBaseV2_000012358,1,Cataract
CircleBaseV2_002888756,0,Healthy
eccDNABase_000525873,1,Breast cancer
eccDNABase_000840359,0,Healthy
eccDNABase_000000945,1,Chronic kidney disease
CircleBaseV2_002858735,0,Healthy
CircleBaseV2_000022627,0,Healthy
CircleBaseV2_002901705,0,Healthy
eccDNABase_000444200,0,Healthy
CircleBaseV2_000025087,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000888108,1,Dilated cardiomyopathy
eccDNABase_000637628,0,Healthy
eccDNABase_000531410,1,Melanoma
eccDNABase_000874833,0,Healthy
eccDNABase_000642759,0,Healthy
CircleBaseV2_003018999,1,Stomach
eccDNABase_000447469,1,Colon cancer
CircleBaseV2_003037946,0,Healthy
eccDNABase_000794670,0,Healthy
eccDNABase_000000888,1,Chronic kidney disease
eccDNABase_000685172,0,Healthy
eccDNABase_000547211,1,Stomach cancer
eccDNABase_000538896,1,Coronary artery disease
eccDNABase_000544491,1,Stomach cancer
eccDNABase_000633091,0,Healthy
CircleBaseV2_002870398,0,Healthy
eccDNABase_000913059,1,Fetal growth restriction
eccDNABase_000524164,1,Melanoma
eccDNABase_000446601,1,Colon cancer
CircleBaseV2_003023359,0,Healthy
eccDNABase_000798551,0,Healthy
eccDNABase_000798257,0,Healthy
eccDNABase_000893479,1,Colorectal adenoma
eccDNABase_000545393,1,Stomach cancer
eccDNABase_000893639,1,Colorectal adenoma
CircleBaseV2_003043124,0,Healthy
CircleBaseV2_000012860,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000439414,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_000063478,0,Healthy
CircleBaseV2_000009333,1,Cataract
eccDNABase_000581411,0,Healthy
CircleBaseV2_002763077,0,Healthy
eccDNABase_000894905,1,Esophageal cancer
eccDNABase_000893701,1,Colorectal adenoma
CircleBaseV2_002852370,0,Healthy
CircleBaseV2_002807853,0,Healthy
eccDNABase_000441934,1,Caid syndrome
eccDNABase_000447990,1,Colon cancer
CircleBaseV2_002855265,0,Healthy
CircleBaseV2_002835438,0,Healthy
eccDNABase_000446299,1,Lung cancer
eccDNABase_000503797,1,Leukemia
eccDNABase_000000250,1,Chronic kidney disease
CircleBaseV2_002793841,0,Healthy
eccDNABase_000577332,0,Healthy
eccDNABase_000783205,0,Healthy
CircleBaseV2_002865996,0,Healthy
eccDNABase_000803678,0,Healthy
eccDNABase_000002735,1,Clear cell renal cell carcinoma
CircleBaseV2_000019155,0,Healthy
eccDNABase_000777508,1,Multiple diseases
eccDNABase_000538802,1,Coronary artery disease
CircleBaseV2_000020923,0,Healthy
CircleBaseV2_003015909,1,Stomach
eccDNABase_000826808,0,Healthy
CircleBaseV2_002843261,0,Healthy
CircleBaseV2_000009034,0,Healthy
eccDNABase_000825155,0,Healthy
eccDNABase_000531103,1,Neuroblastoma
eccDNABase_000005852,1,Primary pulmonary hypertension
CircleBaseV2_002895094,0,Healthy
eccDNABase_000538412,1,Coronary artery disease
CircleBaseV2_002860472,0,Healthy
eccDNABase_000539565,1,Coronary artery disease
eccDNABase_000002675,1,Clear cell renal cell carcinoma
CircleBaseV2_002854700,0,Healthy
eccDNABase_000011701,1,Sarcoma
eccDNABase_000002709,1,Clear cell renal cell carcinoma
eccDNABase_000724678,1,Multiple diseases
eccDNABase_000912793,1,Fetal growth restriction
CircleBaseV2_000035430,0,Healthy
eccDNABase_000837567,0,Healthy
eccDNABase_000540177,1,Lung cancer
eccDNABase_000620347,0,Healthy
eccDNABase_000805084,0,Healthy
CircleBaseV2_002867728,0,Healthy
eccDNABase_000790253,0,Healthy
eccDNABase_000823388,0,Healthy
eccDNABase_000751699,0,Healthy
eccDNABase_000619532,0,Healthy
eccDNABase_000530268,1,Chordoma
eccDNABase_000620674,0,Healthy
eccDNABase_000802826,0,Healthy
eccDNABase_000667104,0,Healthy
eccDNABase_000001686,1,Chronic kidney disease
CircleBaseV2_002764800,0,Healthy
eccDNABase_000690832,0,Healthy
CircleBaseV2_002871695,0,Healthy
eccDNABase_000635047,0,Healthy
eccDNABase_000702373,0,Healthy
eccDNABase_000531025,1,Neuroblastoma
eccDNABase_000676262,0,Healthy
eccDNABase_000689547,0,Healthy
eccDNABase_000530798,1,Neuroblastoma
eccDNABase_000010818,1,Esophageal cancer
CircleBaseV2_002991046,1,Primary pulmonary hypertension
CircleBaseV2_002822387,0,Healthy
eccDNABase_000588718,0,Healthy
CircleBaseV2_003055257,1,Breast cancer
eccDNABase_000100039,1,Lymphoma
eccDNABase_000439744,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000906433,0,Healthy
eccDNABase_000892702,1,Colorectal adenoma
CircleBaseV2_002994681,1,Primary pulmonary hypertension
eccDNABase_000014631,1,Breast cancer
CircleBaseV2_002842485,0,Healthy
eccDNABase_000797768,0,Healthy
eccDNABase_000786323,0,Healthy
eccDNABase_000447257,1,Colon cancer
CircleBaseV2_003024745,0,Healthy
eccDNABase_000888007,1,Dilated cardiomyopathy
CircleBaseV2_002991860,1,Primary pulmonary hypertension
eccDNABase_000441923,1,Caid syndrome
eccDNABase_000015766,1,Esophageal cancer
eccDNABase_000093905,1,Lymphoma
eccDNABase_000014579,1,Skin cancer
CircleBaseV2_003002233,1,Stomach
eccDNABase_000614778,0,Healthy
eccDNABase_000591638,0,Healthy
eccDNABase_000439954,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_002891500,0,Healthy
eccDNABase_000439686,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000001396,1,Chronic kidney disease
eccDNABase_000530279,1,Chordoma
CircleBaseV2_002776842,0,Healthy
eccDNABase_000446576,1,Colon cancer
eccDNABase_000108331,1,Lymphoma
eccDNABase_000571949,1,Glioblastoma
CircleBaseV2_003040949,0,Healthy
eccDNABase_000821647,0,Healthy
CircleBaseV2_000034087,1,Hypopharyngeal squamous cell carcinoma
CircleBaseV2_002842311,0,Healthy
eccDNABase_000569565,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000838143,0,Healthy
CircleBaseV2_000053269,0,Healthy
CircleBaseV2_002804686,0,Healthy
CircleBaseV2_003055321,1,Breast cancer
CircleBaseV2_000008396,0,Healthy
eccDNABase_000539101,1,Coronary artery disease
CircleBaseV2_000030645,0,Healthy
CircleBaseV2_000027218,0,Healthy
eccDNABase_000004115,1,Primary pulmonary hypertension
CircleBaseV2_003046760,0,Healthy
eccDNABase_000718844,0,Healthy
CircleBaseV2_000029672,1,Hypopharyngeal squamous cell carcinoma
CircleBaseV2_002854009,0,Healthy
CircleBaseV2_003016949,1,Stomach
CircleBaseV2_002827816,0,Healthy
eccDNABase_000159179,1,Ovarian cancer
eccDNABase_000009634,1,Hypopharynx cancer
CircleBaseV2_002819786,0,Healthy
eccDNABase_000014236,1,Esophageal cancer
eccDNABase_000704430,0,Healthy
CircleBaseV2_003045048,0,Healthy
CircleBaseV2_002881535,0,Healthy
CircleBaseV2_002834320,0,Healthy
eccDNABase_000015424,1,Breast cancer
CircleBaseV2_003054433,1,Systemic lupus erythematosus
CircleBaseV2_001973227,1,Gastric cancer
CircleBaseV2_002779228,0,Healthy
eccDNABase_000873545,1,Systemic lupus erythematosus
eccDNABase_000000391,1,Chronic kidney disease
CircleBaseV2_000030085,0,Healthy
eccDNABase_000439187,1,Sarcoma
eccDNABase_000705574,0,Healthy
CircleBaseV2_003032917,0,Healthy
CircleBaseV2_002772464,0,Healthy
CircleBaseV2_000013871,0,Healthy
CircleBaseV2_000146418,1,Gastric cancer
eccDNABase_000888012,1,Dilated cardiomyopathy
eccDNABase_000662295,0,Healthy
eccDNABase_000531036,1,Neuroblastoma
CircleBaseV2_002848588,0,Healthy
CircleBaseV2_000036226,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000449949,1,Colon cancer
CircleBaseV2_000063380,0,Healthy
eccDNABase_000623124,0,Healthy
eccDNABase_000721686,1,Multiple diseases
eccDNABase_000012963,1,Lung squamous cell cancer
CircleBaseV2_002836171,0,Healthy
eccDNABase_000893971,1,Colorectal adenoma
eccDNABase_000687098,0,Healthy
eccDNABase_000643661,0,Healthy
eccDNABase_000909178,0,Healthy
eccDNABase_000663625,0,Healthy
eccDNABase_000003199,1,Primary pulmonary hypertension
CircleBaseV2_002842622,0,Healthy
eccDNABase_000899929,0,Healthy
eccDNABase_000667402,0,Healthy
eccDNABase_000116500,1,Cervical adenocarcinoma
CircleBaseV2_002896328,0,Healthy
eccDNABase_000630241,0,Healthy
eccDNABase_000001217,1,Chronic kidney disease
eccDNABase_000618135,0,Healthy
CircleBaseV2_003022064,1,Stomach
CircleBaseV2_002843052,0,Healthy
eccDNABase_000705926,0,Healthy
eccDNABase_000895244,0,Healthy
eccDNABase_000905388,0,Healthy
CircleBaseV2_002901421,0,Healthy
eccDNABase_000016285,1,Skin cancer
eccDNABase_000562294,1,Stomach cancer
eccDNABase_000445847,0,Healthy
eccDNABase_000524264,1,Melanoma
eccDNABase_000912844,1,Fetal growth restriction
CircleBaseV2_000051589,1,Cataract
eccDNABase_000439860,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000206495,1,Ovarian cancer
CircleBaseV2_002810568,0,Healthy
eccDNABase_000530222,1,Chordoma
eccDNABase_000002308,1,Clear cell renal cell carcinoma
CircleBaseV2_002884593,0,Healthy
eccDNABase_000797184,0,Healthy
CircleBaseV2_002805182,0,Healthy
eccDNABase_000892734,1,Colorectal adenoma
eccDNABase_000782985,0,Healthy
CircleBaseV2_003034830,0,Healthy
eccDNABase_000539092,1,Coronary artery disease
eccDNABase_000449960,1,Colon cancer
eccDNABase_000570372,1,Branchio-oculo-facial syndrome (bofs)
CircleBaseV2_003054800,1,Glioblastoma cancer
eccDNABase_000537229,1,Chordoma
eccDNABase_000002403,1,Clear cell renal cell carcinoma
eccDNABase_000679412,0,Healthy
eccDNABase_000742052,1,Multiple diseases
eccDNABase_000606673,0,Healthy
CircleBaseV2_002892107,0,Healthy
eccDNABase_000694872,0,Healthy
CircleBaseV2_003041020,0,Healthy
eccDNABase_000003806,1,Primary pulmonary hypertension
eccDNABase_000010923,1,Endometrial cancer
eccDNABase_000007825,1,Hypopharynx cancer
CircleBaseV2_000062722,0,Healthy
eccDNABase_000912635,1,Fetal growth restriction
eccDNABase_000791125,0,Healthy
eccDNABase_000101072,1,Cervical adenocarcinoma
CircleBaseV2_003040810,0,Healthy
CircleBaseV2_000001563,1,Hypopharyngeal squamous cell carcinoma
CircleBaseV2_000057686,1,Cataract
eccDNABase_000152084,1,Prostate cancer
eccDNABase_000571171,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000014674,1,Head and neck cancer
eccDNABase_000537174,1,Chordoma
eccDNABase_000785485,0,Healthy
eccDNABase_000805324,0,Healthy
eccDNABase_000819500,0,Healthy
eccDNABase_000702075,0,Healthy
eccDNABase_000010602,1,Head and neck cancer
eccDNABase_000874376,1,Glioblastoma
eccDNABase_000891547,1,Colorectal cancer
CircleBaseV2_002851836,0,Healthy
CircleBaseV2_003016732,1,Stomach
eccDNABase_000617676,0,Healthy
eccDNABase_000519075,1,Leukemia
CircleBaseV2_003055158,1,Glioblastoma cancer
eccDNABase_000010827,1,Liver cancer
eccDNABase_000015771,1,Lung adenocarcinoma
eccDNABase_000030225,1,Lymphoma
eccDNABase_000753457,1,Multiple diseases
CircleBaseV2_003055875,0,Healthy
CircleBaseV2_003047059,0,Healthy
CircleBaseV2_002808143,0,Healthy
eccDNABase_000442195,1,Caid syndrome
CircleBaseV2_003055322,1,Breast cancer
CircleBaseV2_003054908,1,Glioblastoma cancer
CircleBaseV2_002779194,0,Healthy
eccDNABase_000818939,0,Healthy
eccDNABase_000014592,1,Lower grade glioma cancer
CircleBaseV2_002782478,0,Healthy
eccDNABase_000000838,1,Chronic kidney disease
eccDNABase_000606388,0,Healthy
CircleBaseV2_003068462,1,Dilated cardiomyopathy
eccDNABase_000813272,0,Healthy
eccDNABase_000815086,0,Healthy
CircleBaseV2_000272778,1,Gastric cancer
eccDNABase_000677714,0,Healthy
eccDNABase_000584054,0,Healthy
eccDNABase_000645292,0,Healthy
CircleBaseV2_002867829,0,Healthy
CircleBaseV2_002848691,0,Healthy
CircleBaseV2_002838021,0,Healthy
eccDNABase_000654599,0,Healthy
eccDNABase_000837667,0,Healthy
eccDNABase_000573169,1,Glioblastoma
eccDNABase_000713243,0,Healthy
eccDNABase_000756833,0,Healthy
eccDNABase_000009349,1,Hypopharynx cancer
CircleBaseV2_000051600,0,Healthy
eccDNABase_000009333,1,Hypopharynx cancer
CircleBaseV2_003055101,1,Glioblastoma cancer
CircleBaseV2_003054593,1,Glioblastoma cancer
CircleBaseV2_002805163,0,Healthy
CircleBaseV2_002803709,0,Healthy
eccDNABase_000687056,0,Healthy
eccDNABase_000897016,0,Healthy
CircleBaseV2_002838723,0,Healthy
CircleBaseV2_002803095,0,Healthy
eccDNABase_000451434,1,Liver cancer
CircleBaseV2_002947919,1,Colorectal cancer
CircleBaseV2_003026175,0,Healthy
eccDNABase_000530760,1,Neuroblastoma
CircleBaseV2_002796107,0,Healthy
eccDNABase_000900544,0,Healthy
eccDNABase_000526913,1,Leukemia
eccDNABase_000897144,0,Healthy
CircleBaseV2_000040652,0,Healthy
CircleBaseV2_002810634,0,Healthy
CircleBaseV2_000010897,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000815838,0,Healthy
CircleBaseV2_002989624,1,Colorectal cancer
eccDNABase_000067132,1,Lymphoma
CircleBaseV2_000023413,0,Healthy
eccDNABase_000525315,1,Breast cancer
eccDNABase_000892739,1,Colorectal adenoma
CircleBaseV2_002816523,0,Healthy
eccDNABase_000816902,0,Healthy
eccDNABase_000756502,1,Multiple diseases
eccDNABase_000538188,1,Coronary artery disease
eccDNABase_000499162,1,Hiv infectious disease
CircleBaseV2_002833985,0,Healthy
CircleBaseV2_002857653,0,Healthy
eccDNABase_000633084,0,Healthy
eccDNABase_000652876,0,Healthy
eccDNABase_000538129,1,Coronary artery disease
CircleBaseV2_000026664,1,Cataract
eccDNABase_000111387,1,Cervical adenocarcinoma
CircleBaseV2_000015877,0,Healthy
eccDNABase_000014912,1,Sarcoma
eccDNABase_000000733,1,Chronic kidney disease
eccDNABase_000012200,1,Skin cancer
CircleBaseV2_002939166,1,Colorectal cancer
CircleBaseV2_003008906,1,Stomach
CircleBaseV2_002855666,0,Healthy
eccDNABase_000656438,0,Healthy
eccDNABase_000607438,0,Healthy
CircleBaseV2_002870530,0,Healthy
eccDNABase_000530928,1,Neuroblastoma
eccDNABase_000594003,0,Healthy
CircleBaseV2_000002306,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000635679,0,Healthy
eccDNABase_000570125,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000759638,1,Multiple diseases
eccDNABase_000441963,1,Caid syndrome
eccDNABase_000891778,1,Colorectal cancer
CircleBaseV2_001284805,1,Gastric cancer
CircleBaseV2_002769967,0,Healthy
CircleBaseV2_002845493,0,Healthy
eccDNABase_000712435,0,Healthy
eccDNABase_000439287,1,Sarcoma
CircleBaseV2_002792321,0,Healthy
eccDNABase_000002695,1,Clear cell renal cell carcinoma
CircleBaseV2_003033914,0,Healthy
eccDNABase_000002542,1,Clear cell renal cell carcinoma
eccDNABase_000894061,1,Colorectal adenoma
CircleBaseV2_002965319,1,Colorectal cancer
CircleBaseV2_003060392,1,Prostate cancer
eccDNABase_000000808,1,Chronic kidney disease
CircleBaseV2_002789099,0,Healthy
CircleBaseV2_000002967,0,Healthy
eccDNABase_000103223,1,Lymphoma
eccDNABase_000821132,0,Healthy
eccDNABase_000657787,0,Healthy
eccDNABase_000119867,1,Lymphoma
eccDNABase_000522177,1,Melanoma
eccDNABase_000101432,1,Cervical adenocarcinoma
CircleBaseV2_000043118,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000014625,1,Skin cancer
eccDNABase_000623871,0,Healthy
eccDNABase_000007875,1,Hypopharynx cancer
CircleBaseV2_002852305,0,Healthy
CircleBaseV2_003028808,0,Healthy
eccDNABase_000805378,0,Healthy
eccDNABase_000234508,1,Prostate cancer
CircleBaseV2_003067357,1,Dilated cardiomyopathy
CircleBaseV2_002799004,0,Healthy
CircleBaseV2_000031185,0,Healthy
CircleBaseV2_000012336,1,Cataract
eccDNABase_000445689,0,Healthy
CircleBaseV2_000037267,1,Cataract
eccDNABase_000906175,0,Healthy
eccDNABase_000209131,1,Ovarian cancer
eccDNABase_000832062,0,Healthy
eccDNABase_000892990,1,Colorectal adenoma
eccDNABase_000906194,0,Healthy
eccDNABase_000912964,1,Fetal growth restriction
eccDNABase_000537392,1,Osteosarcoma
eccDNABase_000439211,1,Sarcoma
eccDNABase_000620579,0,Healthy
eccDNABase_000634677,0,Healthy
eccDNABase_000013829,1,Esophageal cancer
eccDNABase_000913407,1,Fetal growth restriction
CircleBaseV2_002854499,0,Healthy
eccDNABase_000711108,0,Healthy
eccDNABase_000538521,1,Coronary artery disease
CircleBaseV2_002849541,0,Healthy
eccDNABase_000912899,1,Fetal growth restriction
eccDNABase_000692074,0,Healthy
eccDNABase_000512339,1,Hematopoietic cancer
CircleBaseV2_000036921,1,Cataract
CircleBaseV2_002804795,0,Healthy
eccDNABase_000894911,1,Esophageal cancer
eccDNABase_000015368,1,Sarcoma
eccDNABase_000607230,0,Healthy
CircleBaseV2_002852960,0,Healthy
CircleBaseV2_003049332,0,Healthy
CircleBaseV2_003054741,1,Glioblastoma cancer
eccDNABase_000446975,1,Colon cancer
eccDNABase_000152168,1,Ovarian cancer
eccDNABase_000008639,1,Hypopharynx cancer
eccDNABase_000639960,0,Healthy
eccDNABase_000446428,1,Lung cancer
eccDNABase_000913383,1,Fetal growth restriction
eccDNABase_000644780,0,Healthy
eccDNABase_000054235,1,Cervical adenocarcinoma
eccDNABase_000113104,1,Lymphoma
eccDNABase_000635366,0,Healthy
eccDNABase_000595154,0,Healthy
eccDNABase_000893598,1,Colorectal adenoma
eccDNABase_000693195,0,Healthy
eccDNABase_000002754,1,Clear cell renal cell carcinoma
eccDNABase_000693021,0,Healthy
eccDNABase_000391235,1,Ovarian cancer
eccDNABase_000590804,0,Healthy
eccDNABase_000442041,1,Caid syndrome
eccDNABase_000533496,1,Melanoma
CircleBaseV2_002818582,0,Healthy
eccDNABase_000705763,0,Healthy
eccDNABase_000252309,1,Ovarian cancer
CircleBaseV2_000032981,0,Healthy
CircleBaseV2_002783707,0,Healthy
CircleBaseV2_001977612,1,Gastric cancer
